Ticker,Oldest Date,Oldest Revenue,Newest Date,Newest Revenue,%Change Revenue,Revenue Slope,Revenue R²,Revenue-Income Correlation,Correlation-Adjusted R²,dividendYield,targetMeanPrice,trailingPE,pegRatio,trailingPegRatio,exDividendDate
IGIC,2023-06-30,130614000.0,2024-09-30,145000000.0,0.11014133247584486,57506.447265924835,0.32955978947995235,0.8230315177704995,0.2712380937318115,,,,,,
CZFS,2023-06-30,20201000.0,2024-06-30,24636000.0,0.21954358695114104,8368.019855906128,0.27440494166870444,0.9869030116559607,0.27081106334612265,,,,,,
MFG,2023-06-30,694715000000.0,2024-06-30,925085000000.0,0.3316036072346214,534063805.49238443,0.7921370230396573,0.34154971693614367,0.27055417599383447,,,,,,
STRA,2023-09-30,285936000.0,2024-09-30,305958000.0,0.07002266241396676,54277.59157289921,0.5080333191561176,0.5319085008863229,0.27022724119263336,,,,,,
CRT,2019-09-30,1272845.0,2024-06-30,1564871.0,0.22942777793054142,835.8475449707323,0.2710514643524101,0.9966541416531166,0.27014456454797164,,,,,,
ROOT,2019-09-30,79600000.0,2024-09-30,305700000.0,2.840452261306533,83550.10671183975,0.38925114206961225,0.6939285535795068,0.2701124819955371,,,,,,
WW,2023-06-30,226830000.0,2024-09-30,192887000.0,-0.14964070008376318,-64828.53650077044,0.9174665547569238,0.2943999273257767,0.2701020870442691,,,,,,
CRGO,2023-06-30,5093000.0,2024-06-30,5658000.0,0.11093657961908501,1504.8110917881781,0.8905723614485168,0.302940503887333,0.26979043992534574,,,,,,
VNRX,2023-06-30,216310.0,2024-06-30,395797.0,0.8297674633627664,398.45565625776374,0.3784844538176721,0.7126412759098354,0.269723644080663,,,,,,
CVLT,2023-06-30,198150000.0,2024-09-30,233278000.0,0.17727983850618217,79056.99794738248,0.9433323028224039,0.285924924145675,0.26972221712866074,,,,,,
EOLS,2023-09-30,50019000.0,2024-09-30,61085000.0,0.22123593034646835,30678.573138616233,0.5261818293267596,0.5108800916025424,0.2688158211660483,,,,,,
BHB,2023-06-30,37770000.0,2024-06-30,37392000.0,-0.010007942811755361,-2312.725743879833,0.40958265103132263,0.6560423070796987,0.26870354732240803,,,,,,
NMR,2019-09-30,263343000000.0,2024-09-30,438002000000.0,0.6632376786168609,65376530.60333919,0.3012202325069684,0.8907031881290276,0.2682978214229237,,,,,,
VREX,2023-06-30,232200000.0,2024-06-30,209100000.0,-0.09948320413436693,-73889.43566418866,0.3918728141091105,0.6844966016023216,0.26823560951802444,,,,,,
INDV,2023-09-30,271000000.0,2024-09-30,307000000.0,0.13284132841328414,85396.21738089538,0.7883237769090419,0.33873553174415294,0.2670332737578433,,,,,,
EIG,2023-09-30,203500000.0,2024-09-30,224000000.0,0.10073710073710074,35429.734259037585,0.3174146945258662,0.841062086085009,0.2669654651319609,,,,,,
VHI,2023-06-30,507100000.0,2024-06-30,559700000.0,0.10372707552750937,181746.27821201293,0.36138443818100746,0.7385514776762696,0.26690101082779155,,,,,,
SWI,2023-06-30,185034000.0,2024-09-30,200025000.0,0.08101754272187814,25361.809942401615,0.6255800248017016,0.4259096835397818,0.2664405903921016,,,,,,
PCOR,2020-06-30,96553000.0,2024-09-30,295885000.0,2.0644827193354947,136982.1634705041,0.9878527351628705,0.2694721675847493,0.266198817798862,,,,,,
SIRI,2023-09-30,2271000000.0,2024-09-30,2171000000.0,-0.044033465433729636,-338879.5786449605,0.6582736977795275,0.4036322826332617,0.2657005152321885,,,,,,
LQDT,2023-06-30,80770000.0,2024-06-30,93613000.0,0.15900705707564688,40518.46799931202,0.4118664210324361,0.6449332571560723,0.26562635242966326,,,,,,
NXPI,2023-06-30,3299000000.0,2024-09-30,3250000000.0,-0.014852985753258564,-455444.5537404832,0.3297821321218325,0.8027535085929487,0.2647337636320644,,,,,,
SACH,2023-06-30,8171000.0,2024-06-30,7217000.0,-0.11675437522947008,-2552.9612461062165,0.2800148848352891,0.9444508580964096,0.2644602982624561,,,,,,
SKYH,2023-06-30,1728000.0,2024-06-30,3618000.0,1.09375,4020.367114491563,0.7034417793996477,0.3756432852720908,0.26424318101132904,,,,,,
ZM,2023-07-31,1138676000.0,2024-07-31,1162520000.0,0.020940109390204062,57156.78087832532,0.6323193973166954,0.4177244643930924,0.2641352815694796,,,,,,
TFSL,2023-06-30,74622000.0,2024-06-30,75518000.0,0.012007182868323014,3752.818812467751,0.36094220631397844,0.7311844784118039,0.263915338860492,,,,,,
HLNE,2023-09-30,126876000.0,2024-09-30,149999000.0,0.18224880986159714,128501.38855638017,0.3527145380420952,0.7456871930857341,0.26301471383314134,,,,,,
PLAB,2023-07-31,224206000.0,2024-07-31,210984000.0,-0.05897255202804564,-40405.81847432632,0.7835911554994202,0.33534992768450866,0.26277723733095115,,,,,,
EDRY,2023-06-30,10342418.0,2024-06-30,17437831.0,0.6860497226083881,20345.437300533187,0.7840793627251951,0.3350128925170574,0.26267669526949866,,,,,,
ATRC,2023-09-30,98290000.0,2024-09-30,115910000.0,0.17926543900702005,49192.31505865454,0.9139082147977106,0.2873395337642389,0.26260196034328204,,,,,,
XRX,2023-06-30,1754000000.0,2024-09-30,1528000000.0,-0.12884834663625996,-503919.3054078796,0.5853842408164616,0.4485061229261957,0.26254841627068565,,,,,,
LEGH,2023-06-30,52636000.0,2024-06-30,42495000.0,-0.19266281632342883,-29583.317407839168,0.33665453250872185,0.7781329883460288,0.26196199742124704,,,,,,
AMTB,2023-06-30,96946000.0,2024-09-30,31514000.0,-0.6749324366141976,-83030.47767423083,0.28001245609262077,0.9328896636077278,0.26122072597021867,,,,,,
COIN,2023-09-30,674148000.0,2024-09-30,1205193000.0,0.7877276206411649,1703400.0239406272,0.4110682606984304,0.6353890806013975,0.2611882842295913,,,,,,
MCW,2023-06-30,236894000.0,2024-09-30,249329000.0,0.052491831789745626,41794.484656541936,0.5659877816201655,0.46140975788640215,0.2611522852840224,,,,,,
WTM,2023-06-30,378500000.0,2024-09-30,953600000.0,1.5194187582562748,755297.9706947627,0.3437743385188773,0.7587740723408604,0.260847054804254,,,,,,
RNST,2023-06-30,147442000.0,2024-09-30,166948000.0,0.13229608930969466,34649.319679541484,0.3730049904108872,0.6991326639024136,0.2607799725948578,,,,,,
GRWG,2023-06-30,63925000.0,2024-06-30,53536000.0,-0.1625185764567853,-31304.687350698492,0.5143016712358099,0.5051566388860304,0.25980290361494995,,,,,,
INFN,2023-09-30,392369000.0,2024-09-30,354398000.0,-0.09677370026684065,-203781.90088580322,0.2790810720461469,0.9307641959293269,0.25975866962212646,,,,,,
BLX,2023-06-30,57380000.0,2024-09-30,77583000.0,0.35209132101777624,41895.24827574443,0.39771380996544603,0.6528770897293596,0.259658234795416,,,,,,
JMSB,2021-03-31,16746000.0,2024-06-30,12636000.0,-0.2454317448943031,-8020.011813780066,0.26255607005922915,0.988606245498643,0.2595645706541332,,,,,,
OFLX,2023-06-30,25835000.0,2024-09-30,24880000.0,-0.03696535707373718,-5086.067787551245,0.3562522362659521,0.7268596008949679,0.25894535827020976,,,,,,
FRME,2023-06-30,164154000.0,2024-09-30,155976000.0,-0.04981907233451515,-14906.772500611236,0.4359553054847412,0.5938662235237283,0.2588991308933566,,,,,,
E,2019-09-30,16686000000.0,2024-09-30,20658000000.0,0.2380438691118303,7515998.625415019,0.30746072865930746,0.8410808295338424,0.25859932470985,,,,,,
MPB,2023-06-30,41258000.0,2024-06-30,43543000.0,0.05538319841000533,4503.050528407896,0.5480040470206824,0.47166805352524876,0.2584760021822042,,,,,,
IMKTA,2023-06-30,1433868605.0,2024-06-30,1393539073.0,-0.028126379125233723,-325238.6644275422,0.3010063313311231,0.8581060158398105,0.25829534372110796,,,,,,
IOSP,2023-09-30,464100000.0,2024-09-30,443400000.0,-0.04460245636716225,-110375.86784773761,0.2943400740165041,0.8768934993827617,0.2581048975129134,,,,,,
PACB,2023-06-30,47573000.0,2024-06-30,36013000.0,-0.24299497614192925,-43584.83192233455,0.4054998608825618,0.6363971783355741,0.25805896728113015,,,,,,
SD,2023-06-30,33419000.0,2024-06-30,25977000.0,-0.22268769262994106,-24822.087545626542,0.6279921711560549,0.4100967347845144,0.257537538861336,,,,,,
TRP,2023-06-30,3830000000.0,2024-09-30,4083000000.0,0.06605744125326371,534184.3261899211,0.31592648289605124,0.8130222913250943,0.2568552730144258,,,,,,
CMBM,2023-06-30,59542000.0,2024-06-30,45946000.0,-0.22834301837358503,-30606.50811244673,0.3283297948662098,0.781113136547148,0.25646271588982683,,,,,,
ACT,2023-06-30,277522000.0,2024-09-30,309588000.0,0.1155439929086703,48475.22701039954,0.6138196260432158,0.4172574780210709,0.25612082912262907,,,,,,
GMRE,2023-06-30,36317000.0,2024-06-30,34214000.0,-0.05790676542665969,-5070.209929864124,0.3220950151218267,0.7936708482342794,0.25563742386377325,,,,,,
DORM,2023-06-30,480568000.0,2024-09-30,503773000.0,0.048286610843834794,42057.14464414663,0.2813538040710354,0.9065756592660911,0.25506851041272155,,,,,,
FNWB,2023-06-30,17693000.0,2024-06-30,13679000.0,-0.226869383371955,-10701.707531484702,0.3013963549280578,0.8460484404604404,0.2549959160473446,,,,,,
BSAC,2023-09-30,429304000000.0,2024-09-30,624570000000.0,0.4548431880439036,733952777.1127603,0.7477842637402914,0.34013564115138933,0.25434807999022363,,,,,,
WF,2023-06-30,2890531000000.0,2024-06-30,3286980000000.0,0.1371543844366312,1015314252.2024959,0.8824010749002821,0.288094430019399,0.25421483472190176,,,,,,
UAMY,2023-06-30,2265117.0,2024-06-30,2813780.0,0.24222280791676545,1759.0723359833357,0.28147678643357704,0.8998658502403473,0.25329134774697143,,,,,,
GTES,2023-06-30,936300000.0,2024-09-30,830700000.0,-0.11278436398590196,-153522.03010126625,0.5639472332377303,0.44860867313947217,0.25299162002345466,,,,,,
STRS,2023-06-30,3530000.0,2024-06-30,8490000.0,1.405099150141643,35810.00248437709,0.2773887728246405,0.9120217654861879,0.2529845983175757,,,,,,
AVAH,2023-06-30,471945000.0,2024-06-30,504958000.0,0.06995094767398743,85897.6149979934,0.8986216231779759,0.2814232359658958,0.2528930051036718,,,,,,
GAUZ,2023-06-30,19934000.0,2024-06-30,24409000.0,0.2244908197050266,16408.068492365317,0.7870976944136695,0.32111934717761714,0.25275229779512515,,,,,,
LVS,2023-09-30,2795000000.0,2024-09-30,2682000000.0,-0.04042933810375671,-415286.09049557097,0.2799359657716534,0.9018671448628875,0.2524650501949161,,,,,,
NYCB,2023-06-30,1061000000.0,2024-06-30,671000000.0,-0.36757775683317623,-1167040.9157796167,0.9617987076063613,0.26227236973431695,0.2522532262513238,,,,,,
BN,2023-06-30,23668000000.0,2024-06-30,23050000000.0,-0.026111205002535068,-3018238.6721959985,0.3361139650255959,0.7491461742261694,0.2517984910029136,0.0056,68.48,100.1579,0.2,,2024-09-12
SLB,2023-09-30,8310000000.0,2024-09-30,9159000000.0,0.10216606498194945,2022097.1989466124,0.6697136952926902,0.3757780579929646,0.25166371182837916,,,,,,
DUK,2023-06-30,6578000000.0,2024-09-30,8154000000.0,0.23958650045606567,1836455.8516656903,0.2851196381746716,0.8819016629370785,0.25144748304226106,0.0369,124.3,20.328547,2.77,2.6768,2024-11-15
VBFC,2019-09-30,9133000.0,2024-06-30,8001000.0,-0.12394612942078179,-2009.363074098255,0.2673066643462264,0.9401704545540666,0.251313828123723,,,,,,
CHDN,2023-09-30,572500000.0,2024-09-30,628500000.0,0.09781659388646288,481595.6428058415,0.2556998423341874,0.9826828868925437,0.25127185924292755,,,,,,
NBR,2023-06-30,767067000.0,2024-09-30,731805000.0,-0.04596990875634071,-51928.12427149136,0.3669912243514161,0.6844976548164791,0.25120463240677265,,,,,,
HOLX,2023-06-30,984400000.0,2024-06-30,1011400000.0,0.027427874847622918,138320.0833221855,0.43327118221530114,0.5776896538503233,0.2502962792772777,,,,,,
AGL,2023-06-30,1069115000.0,2024-09-30,1450932000.0,0.3571337040449344,1090728.4404087039,0.3966253301476528,0.6294867028698902,0.2496703713493276,,,,,,
ACHC,2023-06-30,731337000.0,2024-09-30,815634000.0,0.11526423522944962,182195.43647973254,0.9103651270579424,0.2736970697061074,0.24916426763838698,,,,,,
FSS,2023-06-30,442400000.0,2024-09-30,474200000.0,0.07188065099457505,83399.83965702524,0.3637789831846511,0.684374104841897,0.24896091597729106,,,,,,
FSLY,2023-09-30,127816000.0,2024-09-30,137206000.0,0.07346498091005821,14680.679913813741,0.2756101111181695,0.9027502080028538,0.24880708513961716,,,,,,
WOLF,2023-06-30,235800000.0,2024-06-30,200700000.0,-0.14885496183206107,-73230.59797045503,0.45345518736406637,0.5486100202166223,0.2487700595071327,,,,,,
FOR,2023-06-30,368900000.0,2024-06-30,318400000.0,-0.13689346706424504,-346481.2620635618,0.24960403763211989,0.9939443613386939,0.24809252577181673,,,,,,
HUBG,2023-09-30,1024835000.0,2024-09-30,986892000.0,-0.03702352085945543,-81513.25113717979,0.4886412133966365,0.5073344350077769,0.2479045139200971,,,,,,
SMBK,2023-06-30,38705000.0,2024-06-30,40418000.0,0.04425784782327865,12916.768589829342,0.27025450822899205,0.9158593155661572,0.24751510893527306,,,,,,
NCLH,2023-06-30,2205492000.0,2024-09-30,2806578000.0,0.2725405487755113,848103.0334389018,0.2499017811549597,0.9898797755965273,0.247372719050844,,,,,,
MDXG,2023-06-30,81257000.0,2024-09-30,84057000.0,0.03445856972322384,8862.485998419314,0.3707922294689197,0.6637346628920527,0.24610765542954607,,,,,,
WEN,2023-09-30,550555000.0,2024-09-30,566739000.0,0.02939579151946672,68213.88556380177,0.3910931042184043,0.6289852011091465,0.24599177480921341,,,,,,
WHR,2023-09-30,4926000000.0,2024-09-30,3993000000.0,-0.18940316686967112,-3240938.4725879817,0.8393294161487571,0.29180859490635386,0.24492353758993915,,,,,,
EQC,2023-06-30,14590000.0,2024-09-30,13988000.0,-0.04126113776559287,-1954.8526493549323,0.35689898238608864,0.6854238259875434,0.24462706599813372,,,,,,
PED,2023-06-30,8548000.0,2024-06-30,11811000.0,0.38172671970051475,7960.687121371377,0.340734720743513,0.7176156065733887,0.2445165533069703,,,,,,
UAA,2023-06-30,1317012000.0,2024-06-30,1183665000.0,-0.10124964692804621,-545745.1411317294,0.2743590347092574,0.8890218564820676,0.243911178379852,,,,,,
UA,2023-06-30,1317012000.0,2024-06-30,1183665000.0,-0.10124964692804621,-545745.1411317294,0.2743590347092574,0.8890218564820676,0.243911178379852,,,,,,
NHC,2023-06-30,282582000.0,2024-06-30,291213000.0,0.030543346709981527,28478.31903223957,0.326608693320688,0.7466528346894149,0.24386330670209747,,,,,,
DADA,2023-06-30,2596813000.0,2024-06-30,2349907000.0,-0.09508039277375768,-994140.278919105,0.360960749440333,0.6755584116699412,0.243850070567103,,,,,,
GTIM,2023-06-30,35632000.0,2024-06-30,37942000.0,0.06482936686124832,6236.959409100465,0.2551561114727045,0.9553198878595887,0.24375570779879277,,,,,,
ROKU,2023-06-30,847186000.0,2024-09-30,1062203000.0,0.25380140842742915,356430.96325189195,0.6107852677606738,0.3990236141270699,0.24371774499743415,,,,,,
ITT,2023-09-30,822100000.0,2024-09-30,885200000.0,0.07675465271864737,221882.93033277473,0.5765334274411356,0.4225776554389069,0.24363014405023223,,,,,,
AVPT,2023-06-30,64869000.0,2024-06-30,77961000.0,0.20182213383896777,30583.264853708413,0.8177656420726555,0.2978125425424536,0.24354086506951958,,,,,,
ARKO,2023-06-30,2469141000.0,2024-09-30,2279236000.0,-0.07691136310158067,-566554.2476673509,0.2540952289652069,0.9570054949224621,0.24317053035328418,,,,,,
ASC,2023-09-30,86940000.0,2024-09-30,96118000.0,0.10556705774097079,44555.422552070864,0.2501174290684361,0.970427133654945,0.24272073976802647,,,,,,
CIX,2023-06-30,36616000.0,2024-09-30,33667000.0,-0.08053856237710291,-10378.894998095217,0.2752394172441609,0.8800989098128272,0.2422379110541039,,,,,,
ZBRA,2023-06-30,1214000000.0,2024-09-30,1255000000.0,0.03377265238879736,359259.23820029217,0.24617855987869988,0.9828998877943902,0.24196887888215868,,,,,,
VLN,2023-06-30,24175000.0,2024-09-30,16038000.0,-0.3365873836608066,-16469.778760810354,0.3155667524156622,0.7665905723687498,0.24191049735487002,,,,,,
TIGO,2023-06-30,1393000000.0,2024-06-30,1458000000.0,0.046661880832735106,211353.60330231048,0.6286465879706591,0.3843522328486335,0.24162171975919775,,,,,,
JAZZ,2023-06-30,957317000.0,2024-09-30,1054969000.0,0.1020059186246562,166553.82804637437,0.2723596924235678,0.8864975937535491,0.24144621196894958,,,,,,
CVBF,2023-09-30,137316000.0,2024-09-30,117275000.0,-0.14594803227591832,-59445.45128082356,0.876950306993848,0.2743564478105614,0.24059697113321346,,,,,,
PYCR,2023-09-30,143588000.0,2024-09-30,167476000.0,0.16636487728779564,58056.894900646395,0.28792777459675917,0.8354063427350797,0.24053668914772897,,,,,,
PVL,2023-06-30,2457057.0,2024-06-30,0.0,-1.0,-8223.60879182831,0.8201820200362933,0.2921184817948268,0.2395903264884162,,,,,,
HASI,2019-09-30,38842000.0,2024-06-30,61861000.0,0.5926316873487462,42325.24231460888,0.3142234988579838,0.7597973550021366,0.238746183311813,,,,,,
OVBC,2023-06-30,14327000.0,2024-06-30,14664000.0,0.023522021358274588,1768.7833240965467,0.395461436183296,0.6022845123684212,0.23818029825217193,,,,,,
BXC,2023-06-30,815967000.0,2024-09-30,747288000.0,-0.08416884506358713,-142255.83233355888,0.3228822952340631,0.7367996353667028,0.23789955739482177,,,,,,
OKE,2023-09-30,4189000000.0,2024-09-30,5023000000.0,0.19909286225829553,1455482.4036389752,0.2861357063739002,0.8301139515273261,0.237525241891101,,,,,,
RS,2023-06-30,3880300000.0,2024-09-30,3420300000.0,-0.11854753498440843,-604991.7838440238,0.29178021728201947,0.8137907687735778,0.2374480473348562,,,,,,
COR,2019-09-30,45638000000.0,2024-06-30,74241353000.0,0.6267442263026425,16663438.814116273,0.954791922371659,0.24842905656907363,0.23719805649456344,,,,,,
MGY,2023-06-30,280291000.0,2024-09-30,333135000.0,0.18853263215729368,101266.19549333892,0.7401992818561757,0.3197990353041437,0.23671501627042496,,,,,,
TASK,2023-06-30,229169000.0,2024-06-30,237928000.0,0.03822070175285488,21148.883463603877,0.36256210879624845,0.6527868311956002,0.23667577011269747,,,,,,
EGIO,2022-12-31,85172000.0,2023-09-30,97035000.0,0.13928286291269432,32126.261894411437,0.2856824811516995,0.8276115352639816,0.23643411682398147,,,,,,
AX,2023-06-30,232950000.0,2024-09-30,316350000.0,0.3580167417900837,183944.359850574,0.9407179489098608,0.2512608755440532,0.23636561548309754,,,,,,
CINF,2023-06-30,2605000000.0,2024-09-30,3320000000.0,0.2744721689059501,1674282.010314261,0.24590985761738177,0.9609145813698934,0.23629836788713648,,,,,,
TPX,2023-06-30,1269700000.0,2024-06-30,1233600000.0,-0.02843191305032685,-175378.15085902117,0.2868490237609679,0.8227604866511588,0.23600804238498374,,,,,,
GAMB,2023-06-30,25972000.0,2024-06-30,30541000.0,0.17592022177729863,16304.591797733485,0.4230762567838757,0.5548774462370739,0.2347554729277775,,,,,,
SM,2023-06-30,546555000.0,2024-09-30,642380000.0,0.1753254475761817,129066.15796625975,0.27458916251602694,0.854901940575723,0.23474680789601401,,,,,,
NRDS,2023-06-30,143300000.0,2024-09-30,191300000.0,0.3349616189811584,81644.59581629926,0.4939285052369436,0.47298580913141247,0.23362117370256485,,,,,,
GNL,2023-06-30,95844000.0,2024-09-30,196564000.0,1.0508743374650473,236968.77064700096,0.6511090674278047,0.3585819575550479,0.2334759639801039,,,,,,
APPS,2023-06-30,146366000.0,2024-09-30,118728000.0,-0.18882800650424278,-76265.69513228296,0.7161346718466438,0.3260024518519277,0.23346165887818157,,,,,,
GHM,2023-06-30,47569000.0,2024-06-30,49951000.0,0.050074628434484646,9532.058019760354,0.28073475802907516,0.8313861464897815,0.23339898866353403,,,,,,
CMTG,2023-06-30,66655000.0,2024-06-30,48741000.0,-0.2687570324806841,-63518.138341582744,0.7047595203017878,0.3301786666211187,0.23269655870178355,,,,,,
FENC,2023-06-30,3325000.0,2024-06-30,7262000.0,1.1840601503759398,29276.70466489575,0.23941217953491675,0.970762799280349,0.23241243758712526,,,,,,
BFIN,2023-06-30,14201000.0,2024-09-30,13163000.0,-0.07309344412365326,-1935.585337146691,0.7089444040240751,0.3277283837098146,0.23234120367092792,,,,,,
SBS,2023-03-31,5698369000.0,2024-06-30,6749493000.0,0.18446050089069346,7507590.959128019,0.24538134200883593,0.9456727935820869,0.23205045919041736,,,,,,
MAYS,2023-07-31,5405506.0,2024-07-31,5490296.0,0.015685858086181018,230.05827092869595,0.2855787856015596,0.8123295509633099,0.23198408667236226,,,,,,
T,2018-12-31,47993000000.0,2024-09-30,30213000000.0,-0.3704706936428229,-8595765.037581839,0.5030792919560683,0.4605116051212304,0.2316738522419411,0.0497,22.92,18.162601,-99.7,1.9352,2024-10-10
MGNX,2023-06-30,13136000.0,2024-09-30,110708000.0,7.427831912302071,152687.2754771909,0.40795353000247386,0.5678161195645958,0.2316425903686836,,,,,,
DHIL,2023-09-30,35554280.0,2024-09-30,43632693.0,0.22721351690991914,25267.33490543452,0.8310752219241779,0.27865438140599313,0.23158275186713026,,,,,,
JAKK,2023-06-30,166933000.0,2024-06-30,148619000.0,-0.10970868552053818,-280219.6428230168,0.23323169018399045,0.9892775092584295,0.23073086554535177,,,,,,
IRIX,2023-06-30,12855000.0,2024-06-30,12631000.0,-0.017425126409957217,-1682.8549314885242,0.2916532336126531,0.7909449799777638,0.23068166102020998,,,,,,
HRI,2023-06-30,802000000.0,2024-09-30,965000000.0,0.20324189526184538,189622.05682509538,0.2538835332092578,0.9077515050904817,0.23046315938839304,,,,,,
STCN,2023-07-31,40804000.0,2024-07-31,45869000.0,0.12412998725615136,13834.332445942582,0.9668231883149909,0.2374288167919128,0.22955168564861297,,,,,,
SII,2023-06-30,36907000.0,2024-09-30,45150000.0,0.22334516487387215,23738.664832009457,0.7904682497108277,0.2900764113237537,0.22929619314148575,,,,,,
VMD,2023-06-30,43311000.0,2024-09-30,58004000.0,0.3392440719447715,28109.024125363187,0.915315840035883,0.24997997792727764,0.2288106334886576,,,,,,
RES,2023-06-30,415858000.0,2024-09-30,337652000.0,-0.18805938565568053,-95734.94282806342,0.24813342889566542,0.9217680271943132,0.2287214612341179,,,,,,
TCRX,2023-06-30,3148000.0,2024-06-30,536000.0,-0.829733163913596,-9299.32444053739,0.23728432223555918,0.9621565495689558,0.22830466474897387,,,,,,
DY,2023-07-31,1041535000.0,2024-07-31,1203059000.0,0.15508264244600517,358994.8097217168,0.2775357672670555,0.8226022302086474,0.22830154111654796,,,,,,
CART,2023-06-30,716000000.0,2024-06-30,823000000.0,0.1494413407821229,295373.32543428824,0.8913535642919624,0.25592179049853364,0.22811680014084884,,,,,,
PAHC,2023-06-30,255049000.0,2024-09-30,260432000.0,0.02110574830718803,51628.10664513599,0.386655603511979,0.589361307398574,0.22787985199880456,,,,,,
TXN,2023-09-30,4532000000.0,2024-09-30,4151000000.0,-0.08406884377758164,-1112377.3042853724,0.23148848577632897,0.9840853963415166,0.22780443827369623,0.0247,206.39,40.946095,-15.83,3.5333,2024-10-31
SKY,2023-09-30,464236000.0,2024-09-30,616877000.0,0.32880043770840695,408795.6308355279,0.7952863054676305,0.2858522275405779,0.22733436195043863,,,,,,
GNTY,2023-06-30,31837000.0,2024-09-30,28554000.0,-0.10311901246976787,-4773.102181687923,0.2500696226326981,0.9075108512244484,0.22694089610077645,,,,,,
XOS,2023-06-30,4754000.0,2024-06-30,15535000.0,2.267774505679428,19772.98765455692,0.2858096881855519,0.7938507528616369,0.22689023614125006,,,,,,
CRI,2023-09-30,791651000.0,2024-09-30,758464000.0,-0.041921250652118165,-392331.23054824036,0.242555209481143,0.9335015116797784,0.22642565471645232,,,,,,
TCPC,2021-09-30,19095359.0,2024-09-30,24801944.0,0.29884669882352044,-27936.72156004584,0.22723541080953258,0.9950485203137278,0.22611025928890746,,,,,,
MOFG,2023-06-30,45708000.0,2024-06-30,57901000.0,0.2667585543012164,26572.529478089706,0.24838196417744104,0.9097565038265053,0.22596710734362904,,,,,,
NBTB,2023-06-30,120439000.0,2024-06-30,139691000.0,0.15984855403980439,48105.93479465668,0.7393961086864888,0.30549650082502633,0.22588292392736317,,,,,,
DINO,2023-06-30,7833646000.0,2024-09-30,7207140000.0,-0.07997629711631085,-2168686.942282215,0.3167014931822375,0.7121314650509442,0.2255330983236884,,,,,,
ASTH,2023-06-30,348209000.0,2024-06-30,486265000.0,0.3964745311005747,362602.92726508307,0.7689554771556215,0.2932352068965737,0.2254848184379822,,,,,,
KIND,2023-09-30,56092000.0,2024-09-30,65610000.0,0.16968551665121587,29275.54464926981,0.6153521892993028,0.3662839787325739,0.22539364821834862,,,,,,
AKBA,2023-06-30,56376000.0,2024-06-30,43648000.0,-0.2257698311338158,-38122.27912932138,0.29532496836058003,0.7594647332205721,0.2242888983093418,,,,,,
HRTG,2023-06-30,185313000.0,2024-06-30,203571000.0,0.09852519790840363,45307.43210961836,0.7526432966840286,0.2973283555429024,0.223782193713451,,,,,,
LPG,2023-06-30,111562907.0,2024-09-30,82433480.0,-0.26110315501190734,-80431.46593507814,0.2256358225226224,0.9904342495181506,0.22347744654460414,,,,,,
ELV,2019-09-30,26674000000.0,2024-09-30,45145000000.0,0.6924720701807003,10005555.65637269,0.97566048755923,0.2284752309934768,0.22291425526630326,0.0154,526.52,15.384784,1.08,0.7864,2024-12-05
SNA,2023-06-30,1284700000.0,2024-09-30,1147000000.0,-0.10718455670584573,-200820.0235397133,0.49418226600997717,0.45100665315339394,0.22287948984092004,,,,,,
UE,2023-06-30,99065000.0,2024-09-30,112427000.0,0.13488113864634332,23160.1303213114,0.36522792363804063,0.6100385621212258,0.22280311738267114,,,,,,
DGX,2023-06-30,2338000000.0,2024-09-30,2488000000.0,0.0641573994867408,353696.13300506613,0.6629148941614224,0.3353122571732132,0.22228348947500828,,,,,,
PEBO,2023-09-30,114093000.0,2024-09-30,111479000.0,-0.022911133899538097,-9389.454153698827,0.3444165459395059,0.6443011645179304,0.2219079816280669,,,,,,
SRE,2023-06-30,3335000000.0,2024-09-30,2776000000.0,-0.16761619190404797,-1127050.7695894197,0.368651204603854,0.6000914029849402,0.221224418582815,,,,,,
CNF,2022-12-31,267163579.0,2023-12-31,245794537.0,-0.07998486200845513,-88223.74702850809,0.29076445533916057,0.7587617395393859,0.22062094392936354,,,,,,
KBH,2023-08-31,1587011000.0,2024-08-31,1752608000.0,0.10434521247804836,402505.475184895,0.26509658430375094,0.829115934441834,0.21979580221234288,,,,,,
LFT,2023-06-30,6461002.0,2024-06-30,7728456.0,0.19616988200901347,4881.5574344984425,0.23487812308893688,0.9331417956275537,0.21917459353284013,,,,,,
IQV,2023-06-30,3728000000.0,2024-09-30,3896000000.0,0.045064377682403435,294782.03021498467,0.4680232784812704,0.4681551898685196,0.21910752680028617,,,,,,
PINS,2023-06-30,708025000.0,2024-09-30,898373000.0,0.2688436142791568,307335.7343082793,0.25011244370804286,0.8754532091379889,0.21896174148955072,,,,,,
WILC,2023-06-30,129244000.0,2024-06-30,146658000.0,0.1347373959332735,51290.012804097314,0.7178375725196782,0.3045712020440131,0.21863265233467483,,,,,,
OSBC,2023-06-30,70581000.0,2024-09-30,69701000.0,-0.012467944630991344,-3194.838320833783,0.25732872367195075,0.8489741562767109,0.21846543606515728,,,,,,
AGCO,2023-09-30,3455500000.0,2024-09-30,2599300000.0,-0.2477789031978006,-2479144.1225760113,0.5952718922246152,0.3669195731824044,0.21841690862253804,,,,,,
